title,video_id,published_at
어디 아프신가요?,9vx9O6x6Su8,2019-01-28T09:34:14Z
이름과 주민등록번호를 적어 주세요.,Vh3CvYYt2T8,2019-01-28T09:33:02Z
"아니오, 방문한 경험이 있습니다.",pJODUF6T0-0,2019-01-28T09:28:00Z
"네, 처음입니다.",oLZDEhn2m9E,2019-01-28T09:27:00Z
병원에 처음 오셨나요?,R1-59xPUeRs,2019-01-28T09:25:45Z
경험있다,J3_CMNbhxaM,2019-01-28T09:23:45Z
처음,twycaZvAswo,2019-01-28T09:22:46Z
약국,jC3K0wWndSo,2019-01-28T09:22:01Z
잠,rzngz_n1hF8,2019-01-28T09:21:19Z
위,0dy3QUNwXFk,2019-01-28T09:20:37Z
간,Ztlc9NR1K18,2019-01-28T09:19:53Z
허리,jgESb1ki_OE,2019-01-28T09:19:02Z
발,0gxxVI1OVR0,2019-01-28T09:18:21Z
피부,JdKeDYGuUMg,2019-01-28T09:17:37Z
소변,SlzziL2bnxs,2019-01-28T09:16:49Z
대변,A4PT7fsVxzo,2019-01-28T09:16:06Z
심장,36PnJ_oxA9Y,2019-01-28T09:15:15Z
주민등록번호,WPoCh4VYi8E,2019-01-28T09:14:25Z
전화번호,EjCZabOHTbY,2019-01-28T09:13:18Z
주소,9sU8xYcKB58,2019-01-28T09:12:24Z
이름,pCOsAuSB0mA,2019-01-28T09:11:42Z
달다,zZXv2ojs37E,2019-01-28T09:11:05Z
물,5h1chr_4Cck,2019-01-28T09:10:27Z
중단,Rh166w1D6os,2019-01-28T09:09:12Z
고기,IoMo1Av9m3o,2019-01-28T09:08:31Z
피,zNNpfXsipWU,2019-01-28T09:07:48Z
근육,jdSrZQ-TJBk,2019-01-28T09:06:52Z
뼈,JPA-DSfeK00,2019-01-28T09:06:11Z
몸,Rq5-m_Oqs84,2019-01-28T09:04:31Z
참다,NLPT7SqI8SA,2019-01-28T09:03:23Z
고치다,pg7AQ4wFaho,2019-01-28T09:02:40Z
영양,o7GQ_1QgB0o,2019-01-28T09:01:57Z
진단서,fnIhBpfNwmk,2019-01-28T09:01:11Z
먹다,2dymuEuKP8E,2019-01-28T09:00:16Z
운동,5QVPSI1bDLY,2019-01-28T08:59:31Z
늘어나다,ggTPK0LANjI,2019-01-28T08:58:46Z
줄어들다,xazqewt3OJ8,2019-01-28T08:58:06Z
진찰,ENMmzOUbGH0,2019-01-28T08:57:27Z
결과,Bfe9B2DG0hE,2019-01-28T08:56:34Z
검사,VGdL5qzlmOw,2019-01-28T08:55:43Z
X레이,3QNqtxkbk5w,2019-01-28T08:54:57Z
쉬다,Uq9ZokVfK_w,2019-01-28T08:54:11Z
피곤하다,I-kjL3L6c8A,2019-01-28T08:53:27Z
구토,_mgIFFmRvKY,2019-01-28T08:52:15Z
골절,MSzKWkwe_Tk,2019-01-28T08:48:22Z
중풍,4jb7Yq6uYdg,2019-01-28T08:47:30Z
당뇨병,5QEX_jAGc2Q,2019-01-28T08:46:49Z
저혈압,uLXOIq9IpP0,2019-01-28T08:46:05Z
고혈압,mlQ5CL4q8ok,2019-01-28T08:45:25Z
기침,4Au7JjIEae8,2019-01-28T08:44:43Z
감기,liptnin17rs,2019-01-28T08:44:02Z
뜨겁다,mp7xYMkLssA,2019-01-28T08:43:23Z
퇴원,JQUIMoURkgk,2019-01-28T08:42:40Z
입원,e-VT4ckV5NE,2019-01-28T08:41:53Z
수술,tPQVbfzRmyg,2019-01-28T08:41:10Z
주사,LH2SET2rKSc,2019-01-28T08:40:19Z
아프다,JiSZnf8wdtg,2019-01-28T08:39:38Z
상처,a1P8avmWyag,2019-01-28T08:38:48Z
약,ZssEzKZ6N-E,2019-01-28T08:36:51Z
환자,9KiqWWOFiS8,2019-01-28T08:29:54Z
간호사,E3RyCNTGsWU,2019-01-28T08:29:10Z
의사,hZO_6nhREf0,2019-01-28T07:53:02Z
병원,fNKz_U3h5WA,2019-01-28T05:16:34Z
[손사탕정보톡톡!] 수화(수어)교육 기관 안내,9nqgnTFiAW0,2019-01-21T04:15:42Z
[손사탕] 새해맞이 수어(수화),zPwywp6n7VE,2019-01-11T14:39:41Z
[손사탕] 송년회편,Jq5EHsJLS8E,2018-12-28T14:57:45Z
[손사탕] 크리스마스편,gpUfLJM09jY,2018-12-22T14:33:31Z
[손사탕]겨울편,-hT_slBrR7s,2018-12-09T05:55:36Z
[손사탕] 쉽게 배우는 수화 2탄,lErPRU2HHRw,2018-12-02T08:15:47Z
[손사탕] 안부인사,ThY2ntJulFU,2018-11-25T01:00:23Z
[손사탕] 처음뵙겠습니다,wqA6MNriFGk,2018-11-17T15:06:04Z
[손사탕] 러시아에서 수화배우기,1cz26CelmAs,2018-11-10T06:04:13Z
[손사탕] 수화 인사법,HgNxsoSx9iM,2018-11-04T09:15:17Z
쉽게 배우는 수화 (첫방송!),s29gUkvFgkQ,2018-10-28T01:32:40Z
[수어찬양] 광동교회 가을음악회🍁 혼자걷지 않을거예요,GYSadgiqlHo,2025-10-29T13:24:01Z
[마음을 잇는 수어교실] 7강 계절 / 어느 계절을 좋아하시나요?,3xzSSpU34zI,2025-10-26T08:25:08Z
[수통사시험대비] 지숫자 읽기,LWZ0CSDdPZE,2025-10-16T13:09:43Z
[수통사시험대비] 지숫자 읽기,OqJUQsyuqgY,2025-10-16T13:09:31Z
[수통사시험대비] 지화 읽기 / 2025시험 화이팅!,BPYwSKqkfdE,2025-10-16T12:35:54Z
[수통사시험대비] 지화 읽기 / 2025시험 화이팅!,hFlr7LOXZ-0,2025-10-16T12:35:21Z
[수통사시험대비] 지화 읽기 / 2025시험 화이팅!,U292qUpM8Es,2025-10-16T12:05:10Z
[수어통역사대비] 음성통역 / 시험 화이팅!!!,haz5zf_3pfg,2025-10-15T14:12:13Z
[수통사시험대비] 지숫자 읽기,SD-ONOGd_H8,2025-10-12T23:00:25Z
마음을 잇는 수어교실 5강 / 추석명절 대화,eTS62oGKUK4,2025-10-05T09:11:41Z
마음을 잇는 수어 교실 5강 단어 / 추석,o6F1LUlt2h8,2025-10-04T14:09:01Z
[수어노래 설명]나의 우주 / 학습발표회,eHhOlsMIycM,2025-09-25T23:00:57Z
[수어노래]나의 우주 / 학습발표회,Y1Wf41LB9w8,2025-09-25T23:00:41Z
[수어노래] 아름다운 세상,sgT3hp-a7JQ,2025-09-23T11:57:01Z
[수어노래] 아름다운 세상,uml57Oa_wns,2025-09-23T11:56:46Z
[수어노래] 아름다운 세상,0wls8L0le-4,2025-09-23T11:19:52Z
마음을 잇는 수어교실 3강 / 가족,klEdOB2AIAI,2025-09-18T23:01:00Z
마음을 잇는 수어교실 / 3강 / 가족,NbDCppe-To0,2025-09-18T23:00:33Z
마음을 잇는 수어교실 3강 / 가족,8A13-RmPztA,2025-09-18T23:00:07Z
열 꼬마 인디언 - 마음을 잇는 수어교실,nD62WW3NnPc,2025-09-13T14:14:01Z
마음을 잇는 수어교실 지숫자1~12,B4k_CzZCXDA,2025-09-13T11:54:57Z
마음을 잇는 수어교실 2강 대화연습,ybzW7NKAZq0,2025-09-12T08:50:49Z
마음을 잇는 수어교실 2강 단어,ZmMOib7WTDw,2025-09-11T13:47:10Z
[수어통역]기초단계 연습/필기통역/음성통역,A4XanhVUUWA,2025-09-07T04:32:12Z
[수어교실]기초회화반 1과,F4sBdX51hZw,2025-09-05T11:06:52Z
마음을 잇는 수어교실 1강 대화연습,J-PQFK-402k,2025-09-05T11:06:40Z
[수어통역연습]음성통역/필기통역,5JnS-2T4qHg,2025-08-14T11:20:43Z
[수어통역연습]음성통역/필기통역,-300nGdK-b8,2025-08-14T11:19:57Z
[수어통역연습]음성통역/필기통역,sdkb019Pprw,2025-08-14T11:16:34Z
[수어통역]기초단계 연습/필기통역/음성통역,iP-YKQxSGiA,2025-08-14T10:40:56Z
[스포츠수어] 4강 신체표현 / 생활건강체육진흥회 수어교육,Q8KUOIj6kO4,2025-08-11T11:00:48Z
[스포츠수어]4강 신청서를 작성해 주세요,ZvomnKRaLqE,2025-08-10T13:02:27Z
"[스포츠수어] 4강 단어/ 회원가입,신청서",a_twwRgq1xM,2025-08-10T11:53:28Z
[스포츠수어]4강 단어 직업표현,ywshQl_vmsg,2025-08-04T12:35:19Z
[스포츠수어] 맛보기 수업영상( 3강 농인이신가요? / 탄탄한 몸을 만들고 싶어요),4kqQVYzOMCI,2025-07-29T12:00:09Z
[스포츠수어] 3강 대화연습 / 농인이신가요?,vW6f4ohY4UA,2025-07-29T03:01:00Z
[스포츠수어] 지문자 모음 연습,PccjIu2bQTM,2025-07-28T12:00:45Z
[스포츠수어] 지문자 자음 연습,Dca1aanygOo,2025-07-28T12:00:33Z
[스포츠수어] 3강 단어 복습 / 농인이신가요?,4LUzHtb86vU,2025-07-28T05:01:15Z
[스포츠수어] 2강 대화 / 아픈 데는 없으신가요?,oXQh1sN9Hts,2025-07-23T15:03:15Z
[스포츠수어] 2강 문장연습/ 운동 시 주의사항을 꼭 읽어주세요,urx1Ihgfm4g,2025-07-23T15:03:00Z
[스포츠수어] 지숫자1~20,X8_QKgKjdF8,2025-07-21T08:23:32Z
[스포츠수어]2강 단어복습/ 아픈데는 없으신가요?,xxhaObBeJ18,2025-07-21T07:37:36Z
[스포츠수어반] 1강 만나서 반가워요 / 운동종목 / 대화연습,IQprnJWvc_Q,2025-07-13T07:56:27Z
[스포츠수어반]1강 만나서 반가워요 / 운동종목,cXU7pOTTyYQ,2025-07-13T04:44:37Z
[복습]어디에 살아요? / 수어가 꽃피는 교실,NvBNu38LoPI,2025-07-12T12:36:40Z
[수어교실복습]어디에 사세요?,h2TKuT1yM_w,2025-07-09T13:23:15Z
[수어배우기]‘문어의 꿈‘ 어휘 배우기,VYtGkw33uXU,2025-06-29T05:00:28Z
[수어대본]뮤지컬 ‘호프‘ 연기지망생 수어 수업,OvSW-pWTulA,2025-06-24T14:12:22Z
[지문자]자음 배우기/ 쌍자음,JJGK_NGU9HY,2025-06-19T07:36:03Z
[지문자]모음 배우기,vCGLeWPmq4Y,2025-06-19T07:28:13Z
[지화학습]지문자 첫 수업 / 지문자 마스터,6d2lG6D96bA,2025-06-14T10:52:57Z
[수어교실 복습] 4강 수어를 아시나요? 단어 연습,hHUCgny1C9I,2025-05-30T12:29:35Z
[수어교실복습] 대화 연습 / 4강 수어를 아시나요?,cXgcnaEhpH4,2025-05-30T12:29:17Z
[수어찬양] 나를 택하시고 부르신 예수님 / 피아워십 정규4집,-18KZcr4Hzc,2025-05-30T08:17:04Z
[기초반 복습] 지숫자 응용 / 내 생일은 00월 00일 입니다,b5mU_tMqOtg,2025-05-28T04:00:54Z
[수어교실 복습]지숫자 1~20,op5joUXswcM,2025-05-27T01:28:20Z
"[수어교실 복습]3강 상황 표현하기 / 걸어가다, 따라가다",ZzudoRku7UE,2025-05-25T23:01:35Z
[수어교실 복습] 1강 나비야 / 안녕하세요 만나서 반갑습니다,4Q4DUpHoXk0,2025-05-20T11:04:34Z
[수어교실 복습] 2강 농인이신가요? / 대화연습,BrazhEs99vk,2025-05-18T00:13:14Z
[수어연기]수어 대본 / 엄마 친구 아들 / 정해인(정승효 역),WPtLUBheyYo,2025-04-25T11:04:16Z
[기초수어]1과 얼굴이름 있나요? / 안녕하세요,5StjjK3Tc88,2025-04-24T13:31:23Z
[수어노래] Love wins all / 아이유 / 수어구쌤,81UzvVdValY,2025-02-27T12:13:11Z
[수어노래] Love wins all / 아이유 / 수어구쌤,siyYskiYETE,2025-02-27T12:12:53Z
[수어노래] Love wins all / 아이유 / 수어구쌤,HzjIdMmSuc0,2025-02-27T12:12:38Z
[수어노래] Love wins all / 아이유 / 수어구쌤,xRhoyv-15g8,2025-02-27T12:12:22Z
[수어노래] Love wins all / 아이유 / 수어구쌤,nLIiAMyn4FE,2025-02-27T10:53:07Z
[수어노래] 바람의 노래 / 소향 / 고백부부 ost,pNh4LSW9hUY,2024-12-11T12:57:07Z
[수어노래] 바람의 노래 / 소향 / 고백부부 ost,fuyAvCP2d7s,2024-12-11T12:44:07Z
[수어노래] 바람의 노래 / 소향 / 고백 부부 ost,aTXNRB5-kSs,2024-12-08T11:20:47Z
[수어노래] 너만을 느끼며 / 더블루The Blue,SvTUG53bc0I,2024-12-08T09:25:29Z
[수어노래] 세글자송 / 안무설명 / 학습발표회 준비,g7_NXFQn9nc,2024-11-18T14:39:35Z
[수어노래] 세글자송 / 학습발표회 준비,cwKQ_pqAcB0,2024-11-18T02:22:19Z
[수어노래]모두 다 꽃이야 / 학습발표회준비 / 안무설명,QtyT67h-uxg,2024-11-17T13:46:46Z
[수어설명]모두 다 꽃이야 / 수어노래 설명 / 학습발표회 준비,AYwE4Affrp4,2024-11-14T23:26:32Z
[수어노래]모두 다 꽃이야/학습발표회용(재업로드),J3q6DgllqDc,2024-11-14T23:26:08Z
[수어문법] 점심 먹었니? / 여러가지 부정표현,I2o3qkDvuiw,2024-10-30T14:21:03Z
[수통사 시험대비] 지숫자 눈훈련(정답 수정),L-u-HAKnrVE,2024-10-17T00:50:40Z
[수통사 시험대비] 지문자 눈훈련(사자성어2),_nn-uQ0Sgts,2024-10-15T11:38:11Z
[수통사 시험대비] 단위/알파벳(정답),brfrMKSyk4c,2024-10-15T11:37:55Z
[수통사 시험대비] 지숫자 눈훈련,CbOdK0MF_LQ,2024-10-15T09:55:01Z
[수통사 시험대비] 지문자 눈훈련(사자성어2),MRxoCcdUD8I,2024-10-15T09:30:32Z
[수통사 시험대비] 지문자 눈훈련(사자성어1),2VVCcz00KA8,2024-10-13T10:00:01Z
[수통사 시험대비] 지숫자 눈훈련,41QJUNyj-pw,2024-10-13T09:00:08Z
[수통사 시험대비]지문자 눈훈련(사자성어1),gfF9EbQsarM,2024-10-11T13:00:57Z
"[수통사 시험대비]지문자,지숫자,알파벳 눈훈련",Yq9_yvZWeuQ,2024-10-11T13:00:43Z
"[수어통역사 시험대비] 지문자,지숫자,알파벳",PwNJW1RQshQ,2024-10-09T13:02:32Z
[수어노래]문어의 꿈 / 안예은 / 수어구쌤,cx7b9X78ygw,2024-08-31T08:47:22Z
[수어노래]문어의 꿈 / 안예은 / 수어구쌤,aDLlU6nv0Ws,2024-08-31T08:46:48Z
[수어노래]문어의 꿈 / 안예은 / 수어구쌤,p-ap2w_oXNQ,2024-08-31T07:52:22Z
[수어노래]문어의 꿈 / 안예은 / 수어구쌤,_bmPsVlvP9A,2024-08-17T07:41:52Z
[수어 랩]HAPPY (아빠 버전) / 차노을 / 수어 랩 / 수어구쌤,in0_z-EPmt0,2024-06-19T06:51:03Z
[수어 랩]HAPPY (아빠 파트 추가) / 차노을 / 수어 랩 / 수어구쌤,qBL-YXqIs_c,2024-06-18T14:36:39Z
[수어 랩]HAPPY / 차노을 / 수어랩 / 수어구쌤,rOBVS_0y_Og,2024-06-09T14:06:09Z
[수어 랩]HAPPY / 차노을 / 수어랩 / 수어구쌤,GninAcN4Ky8,2024-06-09T02:13:11Z
[기초수어 복습]12과 운동 /  어떤 운동이 좋을까요?,_JlQa-uaamQ,2024-06-01T01:04:21Z
[기초수어 복습] 11과 나라/ 어느 나라를 여행하셨나요?,t_Jjf9vP2ng,2024-05-30T13:02:21Z
[기초수어 복습]11과 나라/ 어느나라를 여행하셨나요?,zhSV6qK5O-E,2024-05-30T12:11:26Z
[기초수어 복습] 10과 날씨 / 오늘 날씨 어때요?,yI-Okzcolbc,2024-05-28T12:13:49Z
[기초수어 복습] 10과 날씨 /  오늘 날씨 어때요?,mFv5sM58SD4,2024-05-28T11:54:44Z
[수어교실 복습]9과 음식/ 무슨 요리 좋아하세요?,xBTkqhf29Cw,2024-05-27T12:55:53Z
[기초수어 복습]9과 음식/ 무슨 요리 좋아하세요?,z2HPVMym508,2024-05-27T12:16:49Z
[수어노래] AKMU악뮤 / 후라이의 꿈 / Fry’s Dream,6L4k4EBxnpw,2024-05-18T08:47:15Z
[수어노래] AKMU악뮤 / 후라이의 꿈 / Fry’s Dream,omDfjy-WqMQ,2024-05-18T08:46:59Z
[수어노래] AKMU악뮤 / 후라이의 꿈 / Fry’s Dream,fjDjmRYjTpc,2024-05-15T23:52:14Z
[수어노래] AKMU악뮤 후라이의 꿈 / 수어노래,iJp-5biXB4w,2024-05-15T22:48:59Z
[기초수어복습]8과 교통/ 교통수단/ 교통정체,hYGtzol3uBE,2024-03-21T09:00:34Z
[기초수어복습]8과 교통/ 교통수단/ 교통정체,RyqYPUcPT3Q,2024-03-20T23:56:03Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기2(정답),tYyFVqeDNU8,2024-03-15T09:00:46Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기2,111XUFMn0q4,2024-03-14T09:00:02Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기,MTdT4kyJcJY,2024-03-13T09:00:14Z
[지숫자]수어통역 훈련/ 지숫자 트레이닝11/ 지숫자 읽기/ 지숫자 쓰기,9U832vMz4RM,2024-03-13T09:00:05Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기2,SPD5iG4DxsQ,2024-03-12T08:40:17Z
[지숫자]수어통역 훈련/ 지숫자 트레이닝11/ 지숫자 읽기/ 지숫자 쓰기,_zHMyLfnnWA,2024-03-11T09:00:19Z
[지숫자]수어통역 훈련/ 지숫자 트레이닝11/ 지숫자 읽기/ 지숫자 쓰기,_wpnrtjCpoU,2024-03-10T12:06:49Z
[지숫자]지숫자 트레이닝10/정답영상,IXXkKXnyfK8,2024-02-27T12:13:23Z
[기초수어복습]7과 학교/ 학교에 입학해요/ 초등학교/중학교,OBCxM3Kpz2M,2024-02-19T09:00:24Z
[기초수어복습]7과 학교/ 학교에 입학해요/ 초등학교/중학교,qHjhHJMpMss,2024-02-18T23:00:25Z
[기초수어 복습]6과 초대/ 생일 초대,-ipepPk3ZbU,2024-02-17T02:58:19Z
[기초수어 복습]6과 초대/ 생일 초대,ItWc93eeLGA,2024-02-16T23:00:09Z
[기초수어 복습]5과 취미/ 등산 좋아하세요?,48cn08rCZi8,2024-02-09T09:00:01Z
[기초수어 복습]5과 취미/ 등산 좋아하세요?,Cyqjn9-grYs,2024-02-08T23:00:10Z
[설날인사]설날은 수어로 어떻게 표현할까요? 새해 복 많이 받으세요~,KVGL2HONHGU,2024-02-08T11:17:19Z
[수어동요]나의 처음 사랑/ 아기싱어 국민동요 프로젝트 / 이석훈 노래,X6MszejHqkk,2024-02-08T09:00:24Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기,jfFnej1SkuY,2024-02-07T23:00:35Z
[수어동요]이 세상의 모든 것 주고 싶어(거울버전)/kbs국민동요 프로젝트 아기싱어,uKRHhHIWvmU,2024-02-07T11:10:58Z
[수어동요]나의 처음 사랑/ 아기싱어 국민동요 프로젝트 / 이석훈 노래,YCpAEY9IIaE,2024-02-07T09:00:22Z
[수어동요]나의 처음 사랑/ 아기싱어 국민동요 프로젝트 / 이석훈 노래,sMf7jqskPEE,2024-02-06T09:00:42Z
[수어동요/수어설명]나의 처음 사랑/ 아기싱어 / 국민동요프로젝트,YlkNDgyE6VA,2024-02-05T23:00:30Z
[수어노래]엉클ost Butterfly / 나비가 되어 날거예요,H6oqicFsSN8,2024-02-02T11:21:11Z
[수어노래]엉클ost Butterfly / 나비가 되어 날거예요,TO-225j0o24,2024-02-01T09:00:19Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기,h3jt782Eha8,2024-01-29T09:00:36Z
[수어지화]지화 읽기 트레이닝 / 수통사 시험대비 / 외래어 표기,9TvukmnUpdw,2024-01-28T23:00:04Z
[기초수어 복습]4강 시간 있으세요? / 요일수어,U9Es1KXC58Q,2024-01-20T11:58:50Z
[기초수어 복습]4강 시간 있으세요? / 요일수어,BeRohF5iLZM,2024-01-20T05:21:28Z
[기초수어 복습]3강 가족/ 가족 소개,IeQWJxCCUxg,2024-01-18T11:54:29Z
[기초수어 복습]3강 가족/ 가족소개,R0oodvNfhzQ,2024-01-18T10:58:00Z
[수어동요]나의 처음사랑/지도자용 오른손 버전,f3M8terBSpA,2023-11-25T02:22:41Z
[수어설명]내가 태어나던 날(동요),CfACpCMcqoo,2023-11-06T11:50:02Z
[수어노래]내가 태어나던 날,GzQg4eWSkrU,2023-11-06T11:13:26Z
"[수어설명]당신은 사랑받기 위해 태어난 사람/학예회,학습발표회 준비/수어설명",tSo1wWq-gg8,2023-06-15T11:15:08Z
"[수어노래]당신은 사랑받기 위해 태어난 사람/학예회,학습발표회 준비",XYThxvcOVN8,2023-06-15T11:15:07Z
"[수어노래]당신은 사랑받기 위해 태어난 사람/학예회,학습발표회 준비/박자설명",3bT0BxjjpiI,2023-06-15T11:15:00Z
[지화]지숫자 양손연습/ 1~100,NmvGeSxFkdU,2023-06-15T10:45:01Z
[지화]순우리말 지화연습 정답,mrEFDbwOrto,2023-06-06T11:30:45Z
[기초수어 복습]2강 장소/서울에 살아요,UAQZx3veNZg,2023-06-01T09:30:07Z
[수어동화]안아보자/농인을 위한 동화/손으로 읽어주는 동화/자막없는 동화,dT00fCwxyUA,2023-05-31T09:45:09Z
[지화트레이닝]3-3지화읽기 정답,hmbPcXUgKes,2023-05-25T09:30:13Z
[기초수어 복습]1강 인사/안녕하세요 만나서 반갑습니다,ITbOJatdPqk,2023-05-23T13:17:38Z
[지화]지화연습/순우리말을 지화로/시험대비 눈훈련,2koES33-S6c,2023-05-18T13:22:17Z
[지숫자]지숫자 트레이닝10/지숫자 읽기 연습,JUmr7lO1T5Q,2023-05-16T01:19:13Z
[수어노래]스승의 은혜,yjqw_RHFQfA,2023-05-14T23:44:23Z
[지숫자]지숫자트레이닝9/지숫자  쓰기연습,kI_NWRLd8pI,2023-05-02T11:00:10Z
[수어노래]이 세상의 모든 것 주고싶어,-A5iq0VJzN4,2023-05-01T12:36:16Z
[지숫자]지숫자트레이닝7/지숫자 읽기 정답,LiFrvvOex1g,2023-05-01T11:00:09Z
[수어동요]이 세상의 모든 것 주고 싶어/kbs국민동요 프로젝트 아기싱어,vbaUUnlkB2k,2023-04-30T23:00:30Z
[지숫자]지숫자트레이닝8/1~100속도업 2.0x,UvTqGHUPWQY,2023-04-29T05:04:53Z
[지숫자]지숫자트레이닝5/지숫자읽기 정답,lK6JEROc1Hs,2023-04-20T09:00:25Z
[지숫자]지숫자트레이닝7/지숫자 읽기,cDNmyQb1dvU,2023-04-18T09:00:31Z
[지숫자]지숫자트레이닝6  / 1부터100속도내기,oOtANT9a4Mk,2023-04-14T10:08:33Z
[수어율동]나비야🦋/수어동요/수어노래,i6F5LS7UqXk,2023-04-13T23:00:27Z
[수어율동]곰 세마리 수어 설명,Pbiqf96e7Mw,2023-04-13T09:00:14Z
[수어율동]곰 세마리🐻 수어동요,5wyzWBYy4_Y,2023-04-12T23:00:03Z
[지숫자]지숫자 트레이닝5/쓰기&읽기,6h8KKJ8XoNs,2023-04-09T23:00:05Z
[지숫자]지숫자 트레이닝4/1~100 따라하기,2MOCqZsq9As,2023-04-05T09:45:00Z
[지숫자]지숫자 트레이닝3 정답,e-qCzvk2fs0,2023-04-05T09:30:11Z
구쌤의 새로운 채널을 소개합니다,_P2aZzrr2-w,2023-04-02T07:48:52Z
[지숫자]지숫자 트레이닝3/ 지숫자 쓰기&읽기,A4z1Fn-EetI,2023-03-27T13:26:11Z
[지숫자]지숫자 따라하기/지숫자 트레이닝2/5~100,RR4gi6Ii9gM,2023-03-24T11:18:21Z
[수어찬양]부활절(사순절)찬양 메들리,IA0NvSxUkfs,2023-03-20T13:19:49Z
[지숫자]지숫자 따라하기/지숫자 트레이닝1/지숫자1~50,6xsDrIn024Y,2023-03-20T11:35:26Z
[수어찬양] 부활절(사순절)찬양 메들리/JenissiWorship,0S5ROr-zQoY,2023-03-17T13:36:51Z
[지숫자]지숫자 배우기/0의 위치에 따라 다른 표현1,kG3fd6UTats,2023-03-10T11:18:19Z
[지숫자]지숫자 배우기/지숫자 처음/지숫자1~20,Rg_4fUmStJ8,2023-03-09T10:00:30Z
[수어노래]꿈꾸지 않으면/아기싱어 우예원/수어동요,6-CRvscmzLI,2023-03-01T15:04:50Z
[수어노래]꿈꾸지 않으면/아기싱어 우예원/수어동요,yawytmEoIDg,2023-03-01T14:16:18Z
[수어노래]꿈꾸지 않으면/수어동요/아기싱어 우예원/간디학교 교가,6eOaaVsjxX0,2023-03-01T13:22:00Z
[수어설명]꿈꾸지 않으면/수어동요/아기싱어 우예원,n529zyZ-SaU,2023-03-01T13:22:00Z
[지화]통역과정3-5,oCxaDbLDDJU,2023-02-25T01:29:08Z
[지화]실기대비 과정2-5,pPCcXQppkCk,2023-02-23T14:10:48Z
[지화]초보과정1-5,-PG7-S9RuJI,2023-02-22T12:38:48Z
[지화]통역과정3-4/속도연습,gVkJVNG_qdM,2023-02-17T11:00:09Z
[지화]실기대비 과정2-4,wbEr50_nOcE,2023-02-16T12:16:50Z
[수어율동]좋으신 하나님/수어노래 배우기,VZqjG5743yQ,2023-02-16T10:35:11Z
[수어찬양]좋으신 하나님,u1-FAcikqQM,2023-02-16T10:30:11Z
[지화]초보과정1-4,Q0Dk6oU6JPU,2023-02-15T13:59:41Z
[지화]통역과정3-3/속도연습,z4yiMGp0oSg,2023-02-10T12:30:07Z
[지화]통역과정3-2/지화속도연습,vc6SgANRW3Q,2023-02-10T11:22:27Z
[지화]실기 과정/2-3,lpuUzrvMmgw,2023-02-09T11:00:09Z
[지화]초보과정1-3,YWAedLZWDhk,2023-02-08T11:00:08Z
[지화]통역과정3-2/속도올리기,I0U7W770ALo,2023-02-03T11:00:11Z
제3회 한국수어의 날/2월 3일,M_K3HyHoOVM,2023-02-02T23:00:23Z
[지화]실기과정2-2,2cMUKv3nj_I,2023-02-02T11:15:08Z
[지화]통역과정3-1정답/지화속도연습,Y20yyaW15Gs,2023-02-02T11:00:10Z
"[지화]초보과정1-2/지화쓰기,지화읽기훈련",Oah-CIIWOaA,2023-02-01T11:00:07Z
